DV,IV,Moderator,Transform,Term,Coefficient,StdErr,t-value,p-value,N_Obs,R_Squared,Adj_R_Squared,f_squared,f_squared_interp,Centering_Used,Path
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_3,0.225524,0.040020,5.635281,0.000000,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_4,0.090601,0.039376,2.300910,0.021494,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_5,0.366697,0.040906,8.964488,0.000000,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_6,-0.032348,0.038856,-0.832515,0.405213,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_7,0.249261,0.040143,6.209382,0.000000,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_8,0.124806,0.040905,3.051135,0.002308,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,log,div_9,0.021212,0.043087,0.492310,0.622552,2109,0.406729,0.403332,0.002710,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,const,4094.838244,150.165319,27.268868,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,iv3_health_behaviors_win_centered,26.050189,1.493464,17.442799,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,mo2_robotics_capabilities_win_centered,-79.763056,7.069252,-11.283097,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,iv3_health_behaviors_win_x_mo2_robotics_capabilities_win,0.309948,0.404563,0.766132,0.443684,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,population,-0.000641,0.000060,-10.648635,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_2,230.402528,175.804891,1.310558,0.190151,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_3,1110.666264,161.981091,6.856765,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_4,444.212654,159.807579,2.779672,0.005490,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_5,1809.035247,165.505144,10.930387,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_6,43.381793,157.418038,0.275583,0.782895,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_7,1262.376746,162.283041,7.778858,0.000000,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_8,643.771174,166.185806,3.873804,0.000110,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv3_health_behaviors,mo2_robotics_capabilities,winsor,div_9,222.094295,175.048443,1.268759,0.204668,2109,0.443576,0.440390,0.000280,Negligible effect,True,iv3_health_behaviors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,const,3654.057676,140.207094,26.061860,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,iv4_social_economic_factors_centered,277.594758,6.468670,42.913733,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,mo1_genai_capabilities_centered,-64.704139,22.790163,-2.839126,0.004567,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,iv4_social_economic_factors_x_mo1_genai_capabilities,-16.850816,7.061004,-2.386462,0.017100,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,population,-0.000100,0.000056,-1.785639,0.074302,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_2,739.791296,165.959216,4.457669,0.000009,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_3,1566.636346,149.638516,10.469473,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_4,835.150546,150.319863,5.555823,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_5,2205.101420,153.834716,14.334225,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_6,535.197971,148.229013,3.610615,0.000313,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_7,1855.744485,150.640193,12.319053,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_8,647.719855,156.954862,4.126791,0.000038,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,raw,div_9,517.875427,165.027021,3.138125,0.001724,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,const,-0.710684,0.088064,-8.070117,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,iv4_social_economic_factors_z_centered,0.610419,0.014224,42.913733,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,mo1_genai_capabilities_z_centered,-0.039828,0.014028,-2.839126,0.004567,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,iv4_social_economic_factors_z_x_mo1_genai_capabilities_z,-0.036313,0.015216,-2.386462,0.017100,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,population,-0.000000,0.000000,-1.785639,0.074302,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_2,0.464661,0.104239,4.457669,0.000009,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_3,0.984000,0.093988,10.469473,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_4,0.524556,0.094416,5.555823,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_5,1.385018,0.096623,14.334225,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_6,0.336156,0.093102,3.610615,0.000313,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_7,1.165588,0.094617,12.319053,0.000000,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_8,0.406831,0.098583,4.126791,0.000038,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,zscore,div_9,0.325276,0.103653,3.138125,0.001724,2109,0.627047,0.624912,0.002717,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,const,8.162549,0.028624,285.168722,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,iv4_social_economic_factors_log_centered,0.787640,0.018035,43.672739,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,mo1_genai_capabilities_log_centered,-0.023973,0.010473,-2.289116,0.022172,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,iv4_social_economic_factors_log_x_mo1_genai_capabilities_log,-0.028319,0.040540,-0.698550,0.484911,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,population,-0.000000,0.000000,-0.930825,0.352051,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_2,0.191515,0.033899,5.649635,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_3,0.352110,0.030554,11.524104,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_4,0.207577,0.030671,6.767907,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_5,0.463847,0.031422,14.761828,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_6,0.121711,0.030275,4.020108,0.000060,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_7,0.423544,0.030751,13.773263,0.000000,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_8,0.140926,0.032012,4.402319,0.000011,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,log,div_9,0.130965,0.033702,3.885998,0.000105,2109,0.637062,0.634984,0.000233,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,const,3653.301756,119.352317,30.609391,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,iv4_social_economic_factors_win_centered,270.970597,6.493012,41.732647,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,mo1_genai_capabilities_win_centered,-66.111497,26.908004,-2.456945,0.014093,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,iv4_social_economic_factors_win_x_mo1_genai_capabilities_win,-14.566539,9.014844,-1.615839,0.106280,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,population,-0.000135,0.000048,-2.816564,0.004899,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_2,696.176702,141.262879,4.928235,0.000001,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_3,1525.630144,127.455882,11.969869,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_4,809.049643,127.943050,6.323514,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_5,2073.729934,131.073658,15.821104,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_6,517.969400,126.240989,4.103021,0.000042,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_7,1819.053589,128.240685,14.184684,0.000000,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_8,591.448182,133.557563,4.428414,0.000010,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo1_genai_capabilities,winsor,div_9,539.951234,140.524383,3.842402,0.000125,2109,0.642986,0.640942,0.001246,Negligible effect,True,iv4_social_economic_factors_x_mo1_genai_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,const,3611.336299,139.935756,25.807102,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,iv4_social_economic_factors_centered,275.804579,6.563917,42.018291,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,mo2_robotics_capabilities_centered,-22.070656,6.682327,-3.302840,0.000973,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,iv4_social_economic_factors_x_mo2_robotics_capabilities,-0.253509,1.944986,-0.130340,0.896310,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,population,-0.000078,0.000057,-1.370755,0.170598,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_2,780.884463,165.621913,4.714862,0.000003,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_3,1624.169418,149.401313,10.871186,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_4,885.243747,150.074007,5.898715,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_5,2252.910408,153.026121,14.722391,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_6,568.815665,147.753544,3.849760,0.000122,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_7,1895.406416,150.067094,12.630393,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_8,704.219571,156.198102,4.508503,0.000007,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,raw,div_9,579.754382,164.451729,3.525377,0.000432,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,const,-0.737518,0.087893,-8.391057,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,iv4_social_economic_factors_z_centered,0.606482,0.014434,42.018291,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,mo2_robotics_capabilities_z_centered,-0.047702,0.014443,-3.302840,0.000973,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,iv4_social_economic_factors_z_x_mo2_robotics_capabilities_z,-0.001918,0.014717,-0.130340,0.896310,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,population,-0.000000,0.000000,-1.370755,0.170598,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_2,0.490472,0.104027,4.714862,0.000003,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_3,1.020137,0.093839,10.871186,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_4,0.556019,0.094261,5.898715,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_5,1.415047,0.096115,14.722391,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_6,0.357272,0.092804,3.849760,0.000122,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_7,1.190500,0.094257,12.630393,0.000000,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_8,0.442318,0.098108,4.508503,0.000007,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,zscore,div_9,0.364142,0.103292,3.525377,0.000432,2109,0.627059,0.624924,0.000008,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,log,const,8.158845,0.028483,286.448817,0.000000,2109,0.639204,0.637138,0.001224,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,log,iv4_social_economic_factors_log_centered,0.774179,0.018357,42.174281,0.000000,2109,0.639204,0.637138,0.001224,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,log,mo2_robotics_capabilities_log_centered,-0.018738,0.005060,-3.703052,0.000219,2109,0.639204,0.637138,0.001224,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
dv2_healthcare_quality,iv4_social_economic_factors,mo2_robotics_capabilities,log,iv4_social_economic_factors_log_x_mo2_robotics_capabilities_log,0.030015,0.018739,1.601708,0.109371,2109,0.639204,0.637138,0.001224,Negligible effect,True,iv4_social_economic_factors_x_mo2_robotics_capabilities_to_dv2_healthcare_quality
