dv,moderator,chr_feature,beta_interaction,p_value,ci_low,ci_high,n_obs,fit_error
preventable_hospital_stays_raw_value,MO21,children_in_poverty_ci_high_white,13.524377362417637,0.10368048188984501,-2.7650813236488414,29.813836048484113,3010,0
preventable_hospital_stays_raw_value,MO14,children_in_poverty_ci_low_white,-26.274506915275488,0.10407081873907208,-57.95662491945368,5.407611088902705,3012,0
preventable_hospital_stays_raw_value,MO14,teen_births_ci_low,-0.12342900395665615,0.10510871457383213,-0.2727070878790364,0.02584907996572408,2905,0
preventable_hospital_stays_raw_value,MO11,driving_alone_to_work_white,-16.286991275074108,0.10514213227776079,-35.986773132360284,3.4127905822120645,3016,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_ci_low_white,-23.080360569220353,0.10528330557093676,-51.008328768765686,4.84760763032498,3012,0
preventable_hospital_stays_raw_value,MO14,excessive_drinking_ci_high,54.28573151207534,0.10670699789142446,-11.670058706488156,120.24152173063882,3065,0
preventable_hospital_stays_raw_value,MO14,life_expectancy_white,0.37847752690694714,0.10803606892539158,-0.08310543169568979,0.8400604855095841,2965,0
preventable_hospital_stays_raw_value,MO14,teen_births_raw_value,-0.11216427445827226,0.11017788439499247,-0.24978712958630284,0.025458580669758313,2905,0
preventable_hospital_stays_raw_value,MO13,excessive_drinking_ci_high,49.76315326924637,0.11101770135556997,-11.439040681768056,110.96534722026078,3065,0
preventable_hospital_stays_raw_value,MO15,teen_births_ci_high,-0.10845234962013682,0.11110925385137538,-0.2418687968445264,0.024964097604252736,2905,0
preventable_hospital_stays_raw_value,MO14,low_birthweight_raw_value,63.12001552177614,0.1117882025050057,-14.676758204757789,140.91678924831007,3012,0
preventable_hospital_stays_raw_value,MO11,children_in_poverty_raw_value,-13.981624457531467,0.11235321533306264,-31.241437891816034,3.2781889767531,3065,0
preventable_hospital_stays_raw_value,MO11,injury_deaths_white,-0.04212345634374619,0.1125934415196042,-0.09415812242150934,0.009911209734016962,2946,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_ci_high_white,-15.061807169807553,0.11275535729326051,-33.67587800258831,3.5522636629732087,3010,0
preventable_hospital_stays_raw_value,MO15,adult_obesity_raw_value,-29.179748870334016,0.11318034086559206,-65.28400028821511,6.924502547547078,3065,0
preventable_hospital_stays_raw_value,MO21,gender_pay_gap_denominator,7.781498762287099e-05,0.11324924821569053,-1.8484297138679663e-05,0.00017411427238442164,3063,0
preventable_hospital_stays_raw_value,MO15,insufficient_sleep_ci_low,-39.87603531220559,0.11652682841298595,-89.67189278367819,9.919822159267014,3065,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_raw_value,-11.926319701347074,0.11737477557464351,-26.854049525216624,3.0014101225224774,3065,0
preventable_hospital_stays_raw_value,MO12,insufficient_sleep_ci_high,-28.6776284015619,0.11894313276224902,-64.72574100645681,7.37048420333301,3065,0
preventable_hospital_stays_raw_value,MO14,children_in_single_parent_households_ci_high,9.73664247832221,0.12131612033908944,-2.5810505620799518,22.054335518724372,3062,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_ci_low,-21.08833175659391,0.12160796131850826,-47.78780265920285,5.611139146015038,3065,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_ci_low,-0.012087151445700803,0.12282980636335515,-0.027440566971656206,0.0032662640802545995,3049,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_ci_high_white,0.09111239611563472,0.12317898232464206,-0.024728873206643104,0.20695366543791255,2496,0
preventable_hospital_stays_raw_value,MO14,some_college_ci_high,10.708694413169003,0.12324199815600446,-2.908742250415772,24.326131076753775,3029,0
preventable_hospital_stays_raw_value,MO21,median_household_income_white,5.316487484813053e-05,0.1233534712596333,-1.4460973419214131e-05,0.0001207907231154752,3062,0
preventable_hospital_stays_raw_value,MO12,premature_age_adjusted_mortality_ci_low_white,-0.009761592943547382,0.12417682569433361,-0.02220560672112772,0.002682420834032955,3012,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_ci_high_white,0.4611182128379649,0.12590003409382947,-0.12940243486036168,1.0516388605362914,2965,0
preventable_hospital_stays_raw_value,MO15,school_funding_adequacy_raw_value,-0.0001507573677439113,0.12759483379457673,-0.0003446850923697897,4.31703568819671e-05,3001,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_ci_low_white,-0.16553281403955172,0.13010858627339353,-0.3798711661778683,0.04880553809876487,2496,0
preventable_hospital_stays_raw_value,MO11,children_in_poverty_ci_low_white,-16.46946635496528,0.13103015851995084,-37.84592299713899,4.90699028720843,3012,0
preventable_hospital_stays_raw_value,MO11,children_in_single_parent_households_raw_value,11.13301605447539,0.13346298001270804,-3.4081882915322286,25.67422040048301,3062,0
preventable_hospital_stays_raw_value,MO11,children_in_poverty_ci_high,-10.625685143549655,0.13438525202211968,-24.5371962633274,3.2858259762280895,3065,0
preventable_hospital_stays_raw_value,MO11,premature_death_ci_low_white,-0.0004931268588139379,0.13460658896196154,-0.0011391122827237718,0.00015285856509589604,3012,0
preventable_hospital_stays_raw_value,MO21,children_in_single_parent_households_raw_value,10.56054492476115,0.13643170360271167,-3.3382792335001064,24.459369083022406,3062,0
preventable_hospital_stays_raw_value,MO11,insufficient_sleep_ci_low,-28.7217440007571,0.13714338547467544,-66.59128846313322,9.147800461619028,3065,0
preventable_hospital_stays_raw_value,MO14,gender_pay_gap_denominator,0.00011056080441806654,0.13720376976261045,-3.5235731391121316e-05,0.0002563573402272544,3063,0
preventable_hospital_stays_raw_value,MO21,high_school_completion_raw_value,-14.757119323292986,0.13769742036046453,-34.24177607462289,4.727537428036918,3065,0
preventable_hospital_stays_raw_value,MO15,driving_alone_to_work_ci_high_white,-19.476519993609806,0.13812437961799173,-45.22036274789443,6.267322760674816,3016,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_white,-0.15743266830929806,0.14037293393003908,-0.36671209689037737,0.051846760271781256,2495,0
preventable_hospital_stays_raw_value,MO12,poor_or_fair_health_ci_low,-25.72471765605333,0.14133033114131788,-60.00377281902434,8.554337506917683,3065,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_raw_value,-0.1531485387548174,0.1440871806738488,-0.3586374688279317,0.052340391318296875,2673,0
preventable_hospital_stays_raw_value,MO11,motor_vehicle_crash_deaths_ci_high_white,-0.09786956818766823,0.1469355951156995,-0.23011957741662245,0.034380441041285986,2496,0
preventable_hospital_stays_raw_value,MO11,life_expectancy_ci_high_white,0.3503282152452699,0.14706220585336496,-0.12321450542806561,0.8238709359186054,2965,0
preventable_hospital_stays_raw_value,MO12,ratio_of_population_to_dentists,-0.0005509454387571165,0.14804417580896456,-0.0012974731248914524,0.00019558224737721932,2981,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_white,0.005724461819082805,0.15239202199191706,-0.002115296492297327,0.013564220130462937,3012,0
preventable_hospital_stays_raw_value,MO13,driving_alone_to_work_ci_low,-15.262335756446566,0.15436344499397267,-36.26486614887057,5.740194635977433,3065,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_raw_value,-14.168974273245055,0.1559017114138529,-33.73970028220711,5.401751735717003,3065,0
preventable_hospital_stays_raw_value,MO15,life_expectancy_ci_high,0.397933536785418,0.1581958541428452,-0.15475533200968838,0.9506224055805244,3037,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_raw_value,-0.009851296295247836,0.1598317016248273,-0.023587541691575953,0.0038849491010802817,3049,0
preventable_hospital_stays_raw_value,MO12,insufficient_sleep_raw_value,-25.505119292163535,0.162668534693155,-61.31002612978783,10.29978754546076,3065,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_ci_high_white,0.32489735703462874,0.16472817643850957,-0.13343918731237814,0.7832339013816356,2965,0
preventable_hospital_stays_raw_value,MO11,low_birthweight_raw_value,67.89246946848742,0.16553523412413818,-28.067302489746595,163.85224142672143,3012,0
preventable_hospital_stays_raw_value,MO11,adult_obesity_ci_low,-21.164293027103092,0.16889639553552804,-51.315842389020105,8.987256334813917,3065,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_ci_low_white,0.005715080462017512,0.1705482647446962,-0.0024584383180374612,0.013888599242072485,3012,0
preventable_hospital_stays_raw_value,MO12,children_in_poverty_ci_high,-8.430199973517528,0.17445112381650374,-20.596920675809162,3.7365207287741065,3065,0
preventable_hospital_stays_raw_value,MO15,motor_vehicle_crash_deaths_ci_low,-0.1711175807895179,0.1800565722356644,-0.42129592018100326,0.07906075860196748,2673,0
preventable_hospital_stays_raw_value,MO21,children_in_single_parent_households_ci_high,8.491532886219188,0.18047752664402228,-3.9353097874262897,20.918375559864664,3062,0
preventable_hospital_stays_raw_value,MO15,ratio_of_population_to_dentists,-0.0008361153898547475,0.18500061808470525,-0.002072432499199428,0.000400201719489933,2981,0
preventable_hospital_stays_raw_value,MO15,premature_death_ci_low_white,-0.0005104558787950154,0.18502458386175713,-0.0012652796386571545,0.00024436788106712366,3012,0
preventable_hospital_stays_raw_value,MO21,driving_alone_to_work_ci_high,-13.62363628258417,0.18623159785148258,-33.82460826821859,6.577335703050251,3065,0
preventable_hospital_stays_raw_value,MO15,motor_vehicle_crash_deaths_raw_value,-0.12159439048921916,0.18778992796256977,-0.30253162471358186,0.05934284373514356,2673,0
preventable_hospital_stays_raw_value,MO15,motor_vehicle_crash_deaths_ci_low_white,-0.18046091969732234,0.18896193543349804,-0.44970709692680977,0.08878525753216507,2496,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_raw_value,-0.11228194511311149,0.18900113339709135,-0.2798205120996414,0.05525662187341848,2673,0
preventable_hospital_stays_raw_value,MO15,children_in_poverty_ci_high,-10.30372007624325,0.1895506972757417,-25.697252496104078,5.089812343617579,3065,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_raw_value,0.2899966551630669,0.1898980595782851,-0.14359198749596352,0.7235852978220974,3037,0
preventable_hospital_stays_raw_value,MO21,high_school_completion_ci_high,-13.574939917413253,0.19072573318056174,-33.90945317455483,6.75957333972832,3040,0
preventable_hospital_stays_raw_value,MO14,adult_obesity_ci_low,-24.825098578817165,0.19133120961520222,-62.062503824656815,12.41230666702248,3065,0
preventable_hospital_stays_raw_value,MO13,ratio_of_population_to_dentists,-0.0008586045298449752,0.19152945882988437,-0.002147078062363845,0.00042986900267389457,2981,0
preventable_hospital_stays_raw_value,MO11,preventable_hospital_stays_white,0.0003518529621598437,0.19223626285417705,-0.00017699925510519148,0.0008807051794248789,3039,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_ci_low,0.28147078979803675,0.1944515190037177,-0.14370308817005817,0.7066446677661317,3037,0
preventable_hospital_stays_raw_value,MO14,low_birthweight_ci_high,48.88564548321015,0.19503572751501852,-25.054965796976155,122.82625676339646,3012,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_raw_value,0.005704190633479734,0.20441159828640854,-0.003105328955805074,0.014513710222764542,3049,0
preventable_hospital_stays_raw_value,MO14,driving_alone_to_work_white,-16.065250185448,0.20746174012432017,-41.04376636140143,8.91326599050543,3016,0
preventable_hospital_stays_raw_value,MO13,life_expectancy_ci_low,0.27139027864506027,0.20760650221093413,-0.1507062393765986,0.6934867966667191,3037,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_ci_high,0.08376047975103675,0.20792393124179953,-0.04660418583426733,0.2141251453363408,2673,0
preventable_hospital_stays_raw_value,MO12,premature_age_adjusted_mortality_white,-0.00756240006090808,0.2106193968252299,-0.01940236898254546,0.0042775688607293,3012,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_ci_high,-0.0911901556192765,0.21145756626736367,-0.23422317688167715,0.05184286564312417,2673,0
preventable_hospital_stays_raw_value,MO13,poor_or_fair_health_raw_value,-19.43545497455039,0.21566423896618514,-50.20160322145129,11.330693272350512,3065,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_ci_low,-0.17059675602320976,0.2179998620359025,-0.4420256446926921,0.10083213264627258,2673,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_white,-0.10551758693591283,0.2219727661245945,-0.27485420368630975,0.0638190298144841,2495,0
preventable_hospital_stays_raw_value,MO13,premature_death_ci_high,0.0002606199091854855,0.2240943295348734,-0.00015954973699035252,0.0006807895553613236,3049,0
preventable_hospital_stays_raw_value,MO13,air_pollution_particulate_matter_raw_value,0.49625050559820716,0.22448837694460566,-0.3044818406531352,1.2969828518495494,3053,0
preventable_hospital_stays_raw_value,MO14,poor_or_fair_health_ci_high,-20.696395089389128,0.2282019201513752,-54.359522472198485,12.966732293420229,3065,0
preventable_hospital_stays_raw_value,MO14,teen_births_ci_high,-0.07685210495947972,0.22976563140640494,-0.20227427269238216,0.04857006277342271,2905,0
preventable_hospital_stays_raw_value,MO14,air_pollution_particulate_matter_raw_value,0.48227323179328746,0.23012048205630253,-0.3053933655153856,1.2699398291019606,3053,0
preventable_hospital_stays_raw_value,MO13,premature_age_adjusted_mortality_white,-0.006877507311263669,0.2331276164482725,-0.01818271960927832,0.004427704986750981,3012,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_white,0.0868050428910099,0.23797930959451652,-0.05737053282133725,0.23098061860335706,2495,0
preventable_hospital_stays_raw_value,MO14,premature_age_adjusted_mortality_white,-0.006783261616415574,0.24050769686248297,-0.01811046282906332,0.004543939596232172,3012,0
preventable_hospital_stays_raw_value,MO21,ratio_of_population_to_dentists,0.0009181801652826185,0.24110462258546583,-0.0006170131469039751,0.002453373477469212,2981,0
preventable_hospital_stays_raw_value,MO14,life_expectancy_ci_low,0.2547909189070348,0.24417587922877104,-0.1740049441151013,0.683586781929171,3037,0
preventable_hospital_stays_raw_value,MO14,voter_turnout_raw_value,9.790830479846825,0.24495080536788072,-6.713562208839473,26.295223168533123,3050,0
preventable_hospital_stays_raw_value,MO14,premature_age_adjusted_mortality_ci_low_white,-0.007558466304817231,0.2499208232875214,-0.020434419904966573,0.005317487295332111,3012,0
preventable_hospital_stays_raw_value,MO12,premature_death_ci_low_white,-0.0003902640018082722,0.25115684066886457,-0.001056820890520501,0.0002762928869039566,3012,0
preventable_hospital_stays_raw_value,MO21,adult_smoking_ci_high,-16.438220254270178,0.2512320715263814,-44.518566164093926,11.642125655553567,3065,0
preventable_hospital_stays_raw_value,MO12,insufficient_sleep_ci_low,-20.674503515531573,0.2519632743108815,-56.045926776222615,14.696919745159466,3065,0
preventable_hospital_stays_raw_value,MO15,premature_death_white,-0.0003702512773604615,0.2529786613686502,-0.0010050610160902249,0.0002645584613693018,3012,0
preventable_hospital_stays_raw_value,MO21,driving_alone_to_work_raw_value,-11.092206524180543,0.25679730499040143,-30.263680335488587,8.0792672871275,3065,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_ci_high,-0.06935143667583063,0.25701806798614113,-0.18927224849111723,0.05056937513945596,2673,0
preventable_hospital_stays_raw_value,MO21,low_birthweight_ci_low,36.76097942859748,0.25714090654599164,-26.821623710872068,100.34358256806703,3012,0
preventable_hospital_stays_raw_value,MO21,physical_inactivity_ci_high,-11.483235817227733,0.2580112564250653,-31.381251895440858,8.414780260985392,3065,0
preventable_hospital_stays_raw_value,MO13,child_mortality_raw_value,0.029046361717129945,0.2616498316175321,-0.021670621610060316,0.0797633450443202,2025,0
preventable_hospital_stays_raw_value,MO14,diabetes_prevalence_ci_low,44.94705331395292,0.2627581000178856,-33.716151875228235,123.61025850313408,3065,0
preventable_hospital_stays_raw_value,MO11,premature_age_adjusted_mortality_ci_high_white,-0.006412145965710127,0.26358183283641556,-0.017653618002356007,0.004829326070935753,3012,0
preventable_hospital_stays_raw_value,MO14,child_mortality_raw_value,0.03852155437589935,0.26398307457819303,-0.029069386239543304,0.10611249499134201,2025,0
preventable_hospital_stays_raw_value,MO21,some_college_ci_high,-5.737289750797171,0.2642815196376618,-15.810382614909516,4.335803113315174,3029,0
preventable_hospital_stays_raw_value,MO13,low_birthweight_white,-58.76229922097221,0.268319412062738,-162.80757706410395,45.28297862215952,2927,0
preventable_hospital_stays_raw_value,MO15,adult_obesity_ci_low,-22.072484259972263,0.26937869098971723,-61.240877096730514,17.095908576785988,3065,0
preventable_hospital_stays_raw_value,MO12,school_funding_adequacy_raw_value,-8.731326223111675e-05,0.2704485920057582,-0.00024260017453967908,6.797365007744558e-05,3001,0
preventable_hospital_stays_raw_value,MO13,children_in_poverty_ci_low,-10.692385526208568,0.27115104239304666,-29.73672540702838,8.351954354611244,3065,0
preventable_hospital_stays_raw_value,MO15,driving_alone_to_work_ci_low,-12.560289620590694,0.2724791531310691,-34.99364221044648,9.873062969265089,3065,0
preventable_hospital_stays_raw_value,MO21,premature_age_adjusted_mortality_ci_low,0.005076909716369091,0.27283775358364604,-0.0039975072020591385,0.014151326634797321,3049,0
preventable_hospital_stays_raw_value,MO11,air_pollution_particulate_matter_raw_value,0.39609316487096535,0.27355472505168543,-0.31293877847538687,1.1051251082173175,3053,0
preventable_hospital_stays_raw_value,MO13,premature_age_adjusted_mortality_ci_low_white,-0.006948940596673616,0.27579055680917497,-0.019446068401177616,0.005548187207830383,3012,0
preventable_hospital_stays_raw_value,MO13,income_inequality_raw_value,-1.3931728038289581,0.2764151048160889,-3.901946112475632,1.115600504817716,3049,0
preventable_hospital_stays_raw_value,MO13,poor_mental_health_days_ci_low,-1.875760589065385,0.280830243764427,-5.284729254659183,1.5332080765284135,3065,0
preventable_hospital_stays_raw_value,MO15,driving_alone_to_work_white,-15.314152470478877,0.28174412570964347,-43.19869402824594,12.570389087288188,3016,0
preventable_hospital_stays_raw_value,MO15,high_school_completion_ci_high,15.74729138042051,0.2850164556418009,-13.121478019541765,44.61606078038278,3040,0
preventable_hospital_stays_raw_value,MO14,life_expectancy_raw_value,0.24509152358568034,0.2887953167912837,-0.20776011585733492,0.6979431630286956,3037,0
preventable_hospital_stays_raw_value,MO14,motor_vehicle_crash_deaths_ci_high_white,-0.080721499909854,0.28908233459943755,-0.22995810936855426,0.06851510954884626,2496,0
preventable_hospital_stays_raw_value,MO13,life_expectancy_raw_value,0.24315481287528184,0.29023773380754203,-0.2074641058897988,0.6937737316403625,3037,0
preventable_hospital_stays_raw_value,MO15,motor_vehicle_crash_deaths_white,-0.10000652097410281,0.29144134123648013,-0.2858033795867284,0.08579033763852278,2495,0
preventable_hospital_stays_raw_value,MO12,driving_alone_to_work_ci_low,-7.986315059347202,0.2941120217388915,-22.905997699072117,6.933367580377713,3065,0
preventable_hospital_stays_raw_value,MO14,income_inequality_raw_value,-1.1828098418687418,0.2941749030733597,-3.3927709967771547,1.0271513130396708,3049,0
preventable_hospital_stays_raw_value,MO14,premature_death_ci_high,0.00025529477259776147,0.30631744715693343,-0.0002338337633688946,0.0007444233085644175,3049,0
preventable_hospital_stays_raw_value,MO13,drug_overdose_deaths_ci_high,0.06247128127943197,0.31290630146164145,-0.05886090147094507,0.18380346402980902,1888,0
preventable_hospital_stays_raw_value,MO21,school_funding_adequacy_raw_value,-8.26136244984104e-05,0.31510079014896797,-0.0002437956941793861,7.856844518256533e-05,3001,0
preventable_hospital_stays_raw_value,MO11,premature_age_adjusted_mortality_raw_value,-0.006296475895982008,0.3155170570182627,-0.01859169198496176,0.0059987401929977435,3049,0
preventable_hospital_stays_raw_value,MO21,low_birthweight_ci_high,33.0366421281136,0.315664998632756,-31.494193021541847,97.56747727776904,3012,0
preventable_hospital_stays_raw_value,MO11,low_birthweight_ci_high,43.68366823522315,0.32017432025142034,-42.44291894772577,129.81025541817206,3012,0
preventable_hospital_stays_raw_value,MO14,insufficient_sleep_ci_high,-22.959333058937887,0.32237678125268787,-68.43237996917392,22.51371385129815,3065,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_ci_high_white,-0.005869695389440393,0.3274209551686216,-0.01761699892405244,0.0058776081451716545,3012,0
preventable_hospital_stays_raw_value,MO12,motor_vehicle_crash_deaths_white,-0.08262252391742794,0.3322368213790231,-0.24963379263758725,0.08438874480273137,2495,0
preventable_hospital_stays_raw_value,MO21,life_expectancy_ci_high_white,-0.1785496469801702,0.3329404552052112,-0.5399914496390636,0.18289215567872327,2965,0
preventable_hospital_stays_raw_value,MO11,premature_age_adjusted_mortality_ci_low,-0.006527648519683098,0.3336805880030128,-0.019761951115227775,0.006706654075861579,3049,0
preventable_hospital_stays_raw_value,MO21,adult_obesity_ci_low,-13.466969030536807,0.3358714543964011,-40.89425123839845,13.96031317732484,3065,0
preventable_hospital_stays_raw_value,MO12,income_inequality_ci_high,-0.8478066173078075,0.3380064631158779,-2.582124785035525,0.8865115504199098,3050,0
preventable_hospital_stays_raw_value,MO13,preventable_hospital_stays_white,0.0003107477048645271,0.3389252729416091,-0.00032614457673137576,0.00094763998646043,3039,0
preventable_hospital_stays_raw_value,MO21,adult_smoking_raw_value,-15.060566519572088,0.33909988155164894,-45.93907873394797,15.817945694803797,3065,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_ci_low,-0.10532875425650173,0.34166915549710586,-0.3224352403512194,0.11177773183821596,2673,0
preventable_hospital_stays_raw_value,MO14,poor_or_fair_health_raw_value,-17.66814439833766,0.34204688934598326,-54.11471071034806,18.778421913672737,3065,0
preventable_hospital_stays_raw_value,MO15,preventable_hospital_stays_white,0.0002932992675511274,0.3456195771656436,-0.00031622662629278875,0.0009028251613950436,3039,0
preventable_hospital_stays_raw_value,MO21,food_environment_index_raw_value,-0.5726239433618228,0.3456463951517392,-1.7627003116583706,0.6174524249347251,3033,0
preventable_hospital_stays_raw_value,MO15,high_school_completion_raw_value,12.611685273790904,0.34711537837866924,-13.678964855032056,38.902335402613865,3065,0
preventable_hospital_stays_raw_value,MO15,premature_age_adjusted_mortality_ci_high,-0.005817555951586364,0.3492017708254328,-0.017997588602137692,0.006362476698964965,3049,0
preventable_hospital_stays_raw_value,MO13,life_expectancy_ci_high_white,0.22843014309103227,0.3504733366762708,-0.25109056831851717,0.7079508545005817,2965,0
preventable_hospital_stays_raw_value,MO21,physical_inactivity_raw_value,-10.509291327113147,0.35144528764553185,-32.61496115083104,11.59637849660475,3065,0
preventable_hospital_stays_raw_value,MO14,diabetes_prevalence_raw_value,33.478081558833026,0.3530836108236193,-37.1810699037982,104.13723302146425,3065,0
preventable_hospital_stays_raw_value,MO21,income_inequality_raw_value,-0.9816954835656455,0.3547547327768479,-3.060877687690546,1.097486720559255,3049,0
preventable_hospital_stays_raw_value,MO14,life_expectancy_ci_high_white,0.23271558726138175,0.3557564250565519,-0.2611917116314353,0.7266228861541988,2965,0
preventable_hospital_stays_raw_value,MO13,diabetes_prevalence_ci_low,38.39864381218055,0.3627631759959925,-44.29438350803589,121.091671132397,3065,0
preventable_hospital_stays_raw_value,MO12,premature_age_adjusted_mortality_ci_low,-0.00542875442365238,0.36724086742630857,-0.01722947505531116,0.0063719662080064,3049,0
preventable_hospital_stays_raw_value,MO12,motor_vehicle_crash_deaths_ci_low,-0.09153413581517222,0.3798304065402208,-0.2958176792151386,0.11274940758479415,2673,0
preventable_hospital_stays_raw_value,MO12,preventable_hospital_stays_white,0.00025317927568126695,0.38034051428394267,-0.0003124650466488154,0.0008188235980113493,3039,0
preventable_hospital_stays_raw_value,MO11,life_expectancy_ci_high,0.2021980898702024,0.38250855004991735,-0.25160752513091356,0.6560037048713184,3037,0
preventable_hospital_stays_raw_value,MO12,life_expectancy_ci_high,0.19177930232617202,0.383657654473466,-0.23968368951000535,0.6232422941623494,3037,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_raw_value,0.07183871982277779,0.38414974558920656,-0.0899505851906579,0.23362802483621348,2673,0
preventable_hospital_stays_raw_value,MO13,children_in_poverty_raw_value,-6.058374296476938,0.3863473352229694,-19.765793422775918,7.649044829822042,3065,0
preventable_hospital_stays_raw_value,MO15,child_mortality_raw_value,0.024408619435388496,0.38789071755603066,-0.03099711034472543,0.07981434921550243,2025,0
preventable_hospital_stays_raw_value,MO13,poor_or_fair_health_ci_low,-15.32687680545147,0.3897179635077239,-50.25201968239787,19.598266071494933,3065,0
preventable_hospital_stays_raw_value,MO15,air_pollution_particulate_matter_raw_value,0.37732461022790487,0.391041517416182,-0.4848844342416795,1.2395336546974893,3053,0
preventable_hospital_stays_raw_value,MO21,life_expectancy_ci_high,-0.1572249854867026,0.3955235491543566,-0.5199129349560201,0.20546296398261493,3037,0
preventable_hospital_stays_raw_value,MO12,high_school_completion_ci_high,14.30055705753255,0.3968747871669184,-18.782599746478972,47.383713861544074,3040,0
preventable_hospital_stays_raw_value,MO14,insufficient_sleep_raw_value,-19.75268386936419,0.39687720578170926,-65.44911951816752,25.943751779439147,3065,0
preventable_hospital_stays_raw_value,MO11,children_in_single_parent_households_ci_high,4.5984854241161806,0.4022083102826507,-6.160784051792543,15.357754900024904,3062,0
preventable_hospital_stays_raw_value,MO12,driving_alone_to_work_white,-6.905624670779918,0.40796726306533415,-23.262321433629438,9.451072092069602,3016,0
preventable_hospital_stays_raw_value,MO13,motor_vehicle_crash_deaths_ci_high_white,-0.0515621985271625,0.41141967165778015,-0.17459642437299325,0.07147202731866825,2496,0
preventable_hospital_stays_raw_value,MO15,children_in_single_parent_households_ci_low,7.499757653046785,0.4119157806921301,-10.414651078888213,25.414166384981783,3065,0
preventable_hospital_stays_raw_value,MO12,child_mortality_raw_value,0.022018311651106525,0.4134598610842577,-0.03075013031004781,0.07478675361226086,2025,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_ci_low,0.07753229289682631,0.41513348746687595,-0.10894676382275789,0.2640113496164105,2673,0
preventable_hospital_stays_raw_value,MO12,air_pollution_particulate_matter_raw_value,0.28558105803147876,0.41745541225489846,-0.40472283266583936,0.9758849487287968,3053,0
preventable_hospital_stays_raw_value,MO21,low_birthweight_raw_value,26.480569186205173,0.42200663287352647,-38.157698665118616,91.11883703752896,3012,0
preventable_hospital_stays_raw_value,MO14,low_birthweight_white,-49.51941974482568,0.4230762271798383,-170.6738279218169,71.63498843216553,2927,0
preventable_hospital_stays_raw_value,MO12,high_school_completion_raw_value,12.925473308979196,0.4250937727982963,-18.83603170249987,44.686978320458266,3065,0
preventable_hospital_stays_raw_value,MO21,teen_births_ci_high_white,0.033308204120448374,0.44015133418380115,-0.05126193861260341,0.11787834685350015,2734,0
preventable_hospital_stays_raw_value,MO15,low_birthweight_white,-56.525454330586726,0.4476224468358577,-202.41705669643153,89.36614803525809,2927,0
preventable_hospital_stays_raw_value,MO21,motor_vehicle_crash_deaths_ci_low_white,0.06718081407043286,0.447993107093423,-0.10635376478027866,0.24071539292114438,2496,0
preventable_hospital_stays_raw_value,MO15,motor_vehicle_crash_deaths_ci_high,-0.05162244550651618,0.4509156345724733,-0.18583063792456012,0.08258574691152776,2673,0
preventable_hospital_stays_raw_value,MO13,high_school_completion_raw_value,8.435573644684123,0.4579246320451955,-13.83860210950363,30.709749398871875,3065,0
preventable_hospital_stays_raw_value,MO13,adult_obesity_ci_low,-11.880514524528184,0.46199421415078146,-43.53688115968993,19.775852110633565,3065,0
preventable_hospital_stays_raw_value,MO21,sexually_transmitted_infections_raw_value,0.0012718410068903083,0.462364485427751,-0.002119862047407151,0.004663544061187767,2948,0
preventable_hospital_stays_raw_value,MO15,premature_death_ci_low,-0.0002730999774674372,0.46572618359959406,-0.0010068936708734462,0.0004606937159385719,3049,0
preventable_hospital_stays_raw_value,MO11,premature_death_ci_high_white,-0.0001830288090109767,0.466612905736697,-0.000675788872152645,0.0003097312541306916,3012,0
preventable_hospital_stays_raw_value,MO15,low_birthweight_ci_low,39.79758588518537,0.4679468410856452,-67.6690515355486,147.26422330591936,3012,0
